CustomerID,RegistrationDate,Age,Gender,IncomeLevel,Country,City,TotalPurchases,AvgOrderValue,CustomerLifetimeValue,FavoriteCategory,SatisfactionScore,RepeatCustomer,PremiumMember,HasReturned,LoyaltyScore,LastPurchaseDate
CUST05768,2020-07-09,65,Female,,Germany,Paris,11,72.61,1274.91,,3.21,No,No,Yes,38.46,2025-01-17
CUST05769,2022-05-17,61,Male,High,India,Toronto,10,6.5,89.48,,7.36,Yes,Yes,No,96.38,2024-11-06
CUST05770,2020-01-15,54,Male,High,France,Berlin,8,136.42,1577.0,Food,6.36,No,No,No,86.67,
CUST05771,2022-11-10,39,Other,Very High,Japan,Berlin,3,359.19,955.91,Home,8.92,No,Yes,No,74.84,2024-09-03
CUST05772,2022-02-15,29,Female,Very High,Canada,Toronto,10,42.64,364.72,Electronics,2.49,No,No,No,82.1,2025-02-22
CUST05773,2023-11-25,23,Female,,Australia,Tokyo,14,194.04,4429.98,Clothing,9.15,No,Yes,No,84.3,2024-10-26
CUST05774,2024-01-04,51,Male,Very High,Canada,Mumbai,12,76.89,1834.71,Beauty,5.04,Yes,No,No,94.16,2025-04-24
CUST05775,2020-08-01,41,,High,UK,Mumbai,2,142.49,416.66,Books,8.25,No,Yes,Yes,66.27,2024-06-09
CUST05776,2021-10-04,49,Female,Very High,UK,,5,9.83,48.82,Beauty,4.87,No,No,Yes,30.01,2025-01-08
CUST05777,2021-09-09,0,Prefer not to say,Low,UK,London,3,166.12,261.8,Books,8.41,Yes,No,Yes,18.06,2025-01-15
CUST05778,2023-01-18,44,Other,Medium,UK,Sydney,9,14.41,76.88,Home,4.7,Yes,No,Yes,52.7,2024-07-18
CUST05779,2023-11-07,21,,Very High,Japan,Paris,6,5.61,23.64,Beauty,,No,No,No,14.48,2025-05-01
,2021-04-15,,Male,Low,France,Tokyo,4,47.67,373.44,Books,7.57,Yes,Yes,No,78.26,2024-03-17
CUST05781,2021-07-22,21,,Very High,Germany,Toronto,13,19.56,316.11,Electronics,6.27,No,No,No,55.78,2024-04-10
CUST05782,2023-10-27,-5,Male,Low,India,Sydney,8,122.84,1854.29,Toys,2.42,Yes,No,Yes,1.64,2024-09-20
CUST05783,2020-02-27,61,Other,High,India,London,2,95.09,236.04,Electronics,4.9,Yes,No,Yes,8.14,2025-04-19
CUST05784,2021-10-04,22,Female,High,USA,Paris,13,125.55,849.71,Clothing,6.43,Yes,Yes,No,4.0,2024-03-01
CUST05785,2020-04-20,51,Prefer not to say,,India,Toronto,8,125.79,1666.34,Food,6.04,,Yes,Yes,39.26,2024-08-19
CUST05786,2022-07-03,20,Other,Very High,Australia,New York,9,27.6,186.36,Sports,3.13,No,Yes,Yes,27.71,2025-04-25
CUST05787,2020-07-01,57,Other,Medium,France,,2,181.99,253.5,Electronics,,Yes,Yes,No,34.26,2025-02-04
CUST05788,2021-12-22,40,,Medium,India,Paris,15,178.25,2278.4,Electronics,6.59,Yes,Yes,Yes,60.44,2024-04-13
CUST05789,2020-01-22,53,Other,Low,India,Sydney,6,82.39,742.38,Food,6.33,Yes,No,No,17.81,2024-01-26
,2020-12-07,52,,Very High,Germany,Paris,5,152.51,1076.99,Toys,4.16,Yes,Yes,No,11.53,2024-10-14
CUST05791,2020-07-09,,,,Canada,,3,186.72,740.51,Books,1.73,No,No,Yes,76.07,2024-05-04
CUST05792,2023-07-24,51,Other,Low,Australia,Paris,13,87.49,2204.3,Beauty,3.75,Yes,Yes,Yes,,2024-07-11
CUST05793,2022-07-28,65,Female,,India,Tokyo,15,54.29,664.95,Home,,No,Yes,Yes,55.0,2024-08-04
CUST05794,2023-02-25,58,Other,Very High,India,New York,9,173.87,1076.31,Electronics,8.53,Yes,No,Yes,99.05,2024-11-17
CUST05795,2021-03-16,45,,Low,Canada,New York,4,94.04,462.76,Home,8.41,No,No,Yes,64.17,2024-01-23
CUST05796,2023-08-06,55,Female,,Japan,,15,177.6,2302.34,Clothing,2.82,No,No,Yes,,2024-08-13
CUST05797,2021-12-02,62,Other,High,Japan,Toronto,15,30.6,391.93,Food,6.99,No,Yes,No,9.88,2024-03-13
CUST05798,2023-02-10,48,Female,Very High,Australia,Sydney,12,52.08,1127.81,Electronics,5.14,Yes,Yes,Yes,,2025-02-11
CUST05799,2022-12-21,44,Female,Very High,India,Berlin,2,18.89,32.46,Clothing,,No,No,Yes,31.34,2024-11-17
CUST05800,2021-03-04,62,,Medium,India,New York,1,164.83,217.44,Clothing,3.85,No,No,No,37.6,2024-02-26
CUST05801,2021-06-11,62,Male,,Japan,London,5,120.67,466.94,Home,4.87,Yes,No,No,81.19,2024-02-29
CUST05802,2021-09-28,,,Low,Germany,Delhi,4,127.53,,,6.13,No,Yes,No,63.28,2024-02-20
CUST05803,2022-10-03,30,Female,High,Australia,Mumbai,1,146.55,146.36,Home,6.67,No,Yes,Yes,34.98,2024-03-17
CUST05804,2023-01-11,18,Prefer not to say,Very High,Australia,Chicago,1,17.73,18.72,Clothing,1.27,No,Yes,No,39.16,2025-03-20
CUST05805,2022-02-13,49,Other,Medium,Australia,Paris,8,78.73,1099.44,Sports,3.07,No,No,No,18.88,
CUST05806,2022-11-22,40,Prefer not to say,Very High,UK,Toronto,10,70.9,1003.56,Food,,No,Yes,Yes,90.83,2024-08-27
CUST05807,2021-04-23,22,Prefer not to say,Very High,Canada,Sydney,1,45.27,38.25,Toys,8.39,No,Yes,No,82.44,2024-07-29
CUST05808,2020-03-01,32,Prefer not to say,Medium,Germany,Delhi,4,58.81,160.32,Sports,3.29,Yes,Yes,No,33.2,2025-03-03
CUST05809,2020-01-02,46,Other,Low,Japan,New York,1,17.89,26.81,Toys,6.63,Yes,Yes,Yes,8.78,2025-01-26
CUST05810,2020-05-23,30,Other,Very High,Japan,Chicago,,44.14,38.39,Food,5.55,Yes,Yes,No,77.38,2024-06-12
CUST05811,2022-11-19,27,Female,Low,UK,London,13,193.0,4084.33,Home,2.08,Yes,No,Yes,24.39,2024-08-09
CUST05812,2020-12-06,60,,Very High,Germany,Berlin,13,142.81,2578.46,Electronics,7.8,No,No,No,20.05,2024-05-02
CUST05813,2020-03-12,117,Female,Medium,Canada,Sydney,15,60.39,888.98,,5.53,No,No,Yes,10.77,2024-02-20
CUST05814,2020-06-12,26,Prefer not to say,,USA,Sydney,,112.51,210.24,Toys,2.1,Yes,Yes,Yes,22.32,2025-04-06
CUST05815,2023-09-05,37,Prefer not to say,,Germany,Chicago,9,380.47,5857.51,,4.97,No,No,Yes,50.7,2024-08-08
CUST05816,2021-04-26,,Other,High,UK,Toronto,,413.39,669.88,Toys,2.68,No,No,Yes,39.2,2025-03-21
CUST05817,2020-06-20,50,Prefer not to say,Medium,Japan,Chicago,9,140.01,1143.0,Clothing,8.52,Yes,Yes,Yes,71.36,2024-11-10
CUST05818,2022-09-01,49,Other,Very High,Germany,Toronto,8,354.19,4892.33,Food,7.85,Yes,No,Yes,62.0,2025-01-07
CUST05819,2022-07-02,21,Other,,Japan,Tokyo,,56.82,84.29,,5.49,No,Yes,No,35.08,2024-08-30
CUST05820,2021-06-25,-1,Prefer not to say,Very High,USA,London,3,126.7,252.78,Home,4.85,No,No,No,48.86,2024-05-31
,2022-08-30,26,,Medium,Canada,Chicago,13,137.01,1565.65,Beauty,5.08,Yes,Yes,Yes,67.34,2024-04-02
CUST05822,2023-02-03,30,Female,High,Australia,Berlin,11,16841.69,367366.39,Home,3.65,Yes,No,Yes,26.81,2024-09-09
CUST05823,2021-06-27,52,,,Japan,Paris,1,120.41,164.41,Clothing,8.58,Yes,Yes,No,77.3,2025-02-08
CUST05824,2020-08-07,34,Female,,France,New York,14,110.51,2324.48,Home,1.39,No,Yes,No,86.26,2025-04-14
CUST05825,2023-03-20,20,Male,,France,Tokyo,1,108.84,65.73,Sports,4.59,No,No,Yes,41.22,2024-12-17
CUST05826,2020-06-26,103,,Medium,Japan,Tokyo,15,168.82,1505.64,Beauty,5.82,No,Yes,Yes,31.02,2024-04-17
CUST05827,2020-03-28,35,Female,,Canada,Chicago,12,85.75,753.4,Toys,2.65,No,Yes,Yes,59.42,2024-03-21
CUST05828,2021-03-30,59,,Very High,UK,Mumbai,14,183.13,3911.86,Food,8.95,Yes,No,No,27.61,2025-05-14
CUST05829,2020-05-11,38,Other,Low,Japan,Mumbai,6,145.11,889.81,Sports,2.37,Yes,Yes,No,85.62,2024-02-04
CUST05830,2023-05-15,40,Male,Low,India,Sydney,15,150.15,,Books,9.24,Yes,No,Yes,69.74,2024-06-28
CUST05831,2020-09-05,25,Female,High,India,Tokyo,,30241.72,18516.62,Toys,4.83,Yes,Yes,No,64.27,2024-06-16
CUST05832,2020-08-06,39,Female,Medium,Australia,Sydney,4,163.01,1217.68,Clothing,4.33,Yes,Yes,Yes,30.37,2024-05-14
CUST05833,2021-12-01,34,Male,High,Australia,New York,6,64.25,201.84,Home,3.15,Yes,Yes,No,2.3,2025-02-09
CUST05834,2020-09-23,31,Female,Medium,USA,London,9,158.22,846.84,Sports,4.72,No,No,No,13.24,2024-11-14
CUST05835,2021-05-11,34,,,UK,Berlin,,78.72,148.06,Sports,8.32,No,No,No,84.98,2024-08-09
CUST05836,2020-02-01,31,Prefer not to say,High,Japan,New York,7,127.85,1540.82,Books,8.68,Yes,No,No,81.65,2024-03-13
CUST05837,2022-05-23,-3,,,Canada,Delhi,12,45.64,930.28,Electronics,8.56,,No,No,31.16,
CUST05838,2020-07-16,36,Male,Very High,Australia,Delhi,8,105.0,1116.52,Food,3.64,Yes,Yes,No,36.31,2024-07-31
CUST05839,2022-01-04,42,Female,Medium,USA,Mumbai,1,101.69,191.62,Food,8.81,Yes,No,Yes,95.85,
CUST05840,2023-08-06,64,Other,Very High,USA,Berlin,8,365.3,3218.84,Toys,1.81,Yes,Yes,No,34.06,2025-01-01
CUST05841,2021-09-14,31,,,France,Tokyo,6,47.75,315.64,Food,8.4,No,No,Yes,17.94,2024-05-11
CUST05842,2021-01-15,120,Male,Very High,USA,Sydney,12,91.78,1304.22,Beauty,1.4,No,No,No,0.96,2024-07-27
CUST05843,2020-03-08,21,Female,,France,Sydney,1,81.67,121.84,Toys,9.21,No,Yes,No,39.88,2024-09-13
CUST05844,2020-02-05,50,Male,Low,Germany,Delhi,12,44.91,443.3,Electronics,7.87,Yes,Yes,Yes,38.2,2024-11-29
CUST05845,2022-11-09,-1,Other,Low,Japan,Berlin,7,68.29,876.97,Toys,9.31,Yes,Yes,Yes,47.39,
CUST05846,2024-02-01,26,Prefer not to say,High,Germany,London,9,186.98,3114.6,Books,1.38,No,No,No,77.38,2024-08-08
CUST05847,2023-12-14,57,Other,,France,New York,6,126.36,625.1,,4.05,No,Yes,Yes,21.13,2024-08-04
CUST05848,2021-07-03,43,Female,High,Germany,,3,94.07,271.45,Food,7.51,No,Yes,No,57.62,2024-03-01
CUST05849,2020-12-27,61,Other,Low,Germany,Mumbai,8,21.3,156.34,Sports,8.25,Yes,No,No,46.16,2025-03-19
CUST05850,2021-09-14,61,,Medium,Germany,Mumbai,9,91.5,853.47,Sports,6.01,Yes,No,No,37.2,2025-01-09
CUST05851,2020-10-19,61,Female,Very High,USA,New York,15,54.2,983.71,Books,2.36,Yes,Yes,No,51.58,2024-12-24
CUST05852,2021-02-06,55,Other,High,India,Delhi,,155.43,82.88,Clothing,2.29,Yes,No,No,69.33,2024-03-10
CUST05853,2023-01-26,60,Other,Medium,Japan,Berlin,3,25.0,117.16,Beauty,5.67,Yes,Yes,No,13.77,2025-01-17
CUST05854,2022-05-18,60,Male,High,USA,Sydney,2,15.32,33.61,Clothing,4.65,Yes,No,Yes,31.66,2025-01-18
CUST05855,2021-01-18,,Other,,France,Tokyo,6,158.37,833.68,Clothing,2.29,No,Yes,Yes,16.73,2024-04-12
CUST05856,2023-05-27,45,Female,,India,Berlin,4,67.83,443.93,Books,8.0,No,Yes,Yes,76.81,2024-07-01
CUST05857,2021-02-05,21,Other,Medium,France,,,130.4,117.44,Electronics,1.81,No,Yes,Yes,16.6,2025-01-31
CUST05858,2021-09-17,34,Female,Very High,Germany,Sydney,14,84.8,1468.13,Books,2.36,,No,Yes,10.25,2024-07-28
CUST05859,2020-06-18,38,Prefer not to say,Medium,Australia,Paris,2,139.07,538.05,Electronics,7.89,No,Yes,Yes,34.18,2024-05-28
CUST05860,2022-08-31,25,,High,Germany,Tokyo,13,87.94,1526.7,Electronics,5.71,Yes,No,Yes,36.78,2024-02-06
CUST05861,2020-04-04,62,Male,Medium,France,New York,1,68.99,62.65,Electronics,6.73,No,No,Yes,11.14,2024-03-31
CUST05862,2023-11-28,34,Female,,Australia,Mumbai,6,29603.35,321901.22,Toys,6.85,No,Yes,No,58.3,2025-02-09
CUST05863,2020-08-28,63,Other,Very High,USA,Chicago,10,164.92,1325.61,Beauty,3.08,Yes,Yes,No,50.33,2024-05-24
CUST05864,2023-08-26,44,Female,Very High,Canada,,11,135.83,2264.36,Home,1.22,Yes,No,No,27.72,2024-07-17
CUST05865,2021-04-13,60,,High,Canada,Sydney,7,148.5,1664.52,Electronics,9.09,Yes,Yes,No,67.5,2024-07-02
CUST05866,2022-05-15,42,Male,High,Canada,Paris,11,26837.15,538931.11,Electronics,8.58,No,No,Yes,86.23,
CUST05867,2021-05-01,52,,,UK,London,4,196.06,882.82,Books,3.43,No,Yes,Yes,81.83,2024-10-28
CUST05868,2024-01-27,25,Male,,Germany,Tokyo,13,88.99,1005.67,Beauty,5.12,No,No,Yes,89.89,2024-07-21
CUST05869,2021-02-11,-3,Other,,France,Toronto,9,72.11,1160.31,Food,,No,No,No,94.87,2025-01-29
CUST05870,2020-02-13,32,Female,High,Germany,Tokyo,1,110.84,121.6,Food,3.85,Yes,No,No,77.42,2024-03-02
CUST05871,2020-10-14,52,Male,High,France,Chicago,14,49.17,737.16,Sports,6.48,Yes,Yes,Yes,12.84,2024-05-23
CUST05872,2023-01-10,36,Prefer not to say,Very High,Germany,London,1,146.8,172.85,Electronics,5.82,Yes,No,No,47.79,2025-04-26
CUST05873,2022-05-07,56,Male,Medium,UK,Chicago,2,190.02,258.34,Electronics,1.53,No,No,No,6.66,
CUST05874,2022-11-22,64,Prefer not to say,High,Canada,Chicago,5,164.03,501.19,Books,3.05,No,No,Yes,,2024-05-14
CUST05875,2023-05-21,37,Other,Low,USA,Chicago,14,177.64,3241.33,Sports,1.78,No,No,Yes,58.91,2025-03-22
CUST05876,2021-02-14,45,Female,Low,Australia,Sydney,3,161.38,438.49,Beauty,5.57,Yes,No,No,21.46,2024-01-06
CUST05877,2020-10-14,,Prefer not to say,High,Canada,Chicago,7,6.5,23.07,Toys,7.13,Yes,No,No,56.51,2024-11-29
CUST05878,2022-07-04,53,Prefer not to say,Low,Germany,Mumbai,14,145.69,2648.76,,2.13,No,Yes,No,15.16,2024-11-06
CUST05879,2020-11-25,23,Other,Very High,Canada,Sydney,6,332.24,2471.58,Clothing,5.76,Yes,Yes,Yes,13.39,2024-12-14
CUST05880,2021-07-05,53,Male,Medium,Canada,London,11,7.0,,,9.21,Yes,Yes,No,50.35,2024-02-23
CUST05881,2020-04-25,48,Male,Medium,France,Sydney,8,179.88,2579.26,Electronics,1.25,No,No,Yes,21.99,2024-07-06
CUST05882,2021-11-22,54,Male,Low,Germany,Chicago,1,40.25,42.99,Books,1.4,Yes,Yes,Yes,17.48,2024-03-07
CUST05883,2022-10-03,35,Male,,Canada,Chicago,11,11.58,148.71,Books,8.44,Yes,Yes,Yes,14.05,2025-04-07
CUST05884,2020-12-17,52,Female,,UK,Chicago,8,116.58,,Food,7.5,No,No,Yes,71.59,2024-02-05
CUST05885,2021-08-10,,Other,,Germany,London,2,38.22,147.43,Sports,9.49,No,No,No,17.33,2024-07-27
CUST05886,2020-02-27,45,Male,,Japan,Chicago,12,125.91,2871.79,Toys,8.71,Yes,No,No,95.81,2024-09-18
CUST05887,2021-02-27,37,Male,High,USA,Mumbai,11,115.91,2313.47,Books,1.1,No,No,No,67.62,2024-08-18
CUST05888,2021-11-15,69,Other,High,Germany,London,10,153.64,924.5,Beauty,3.2,No,Yes,No,37.43,2025-01-28
CUST05889,2021-02-02,59,Prefer not to say,Very High,Japan,Toronto,10,72.92,1409.02,Books,5.63,Yes,Yes,Yes,74.22,2024-11-21
CUST05890,2024-01-24,43,,Very High,Australia,New York,4,115.94,477.45,Books,9.41,Yes,No,Yes,11.48,
CUST05891,2021-11-11,51,Female,Low,India,Tokyo,,116.12,228.94,Sports,4.06,,No,Yes,10.5,2025-02-14
CUST05892,2021-06-29,52,Female,,Australia,Chicago,,32.87,17.49,Clothing,5.78,Yes,No,Yes,7.23,2024-06-28
CUST05893,2020-09-24,60,Male,Low,France,Tokyo,8,94.65,423.22,Sports,3.62,Yes,Yes,Yes,32.47,2025-01-24
CUST05894,2020-08-02,46,Female,High,UK,,6,27.34,253.37,Sports,,No,Yes,No,62.45,2024-09-25
CUST05895,2022-09-17,60,,Low,Australia,London,13,171.47,1258.26,Clothing,4.63,Yes,No,Yes,78.84,2024-09-19
CUST05896,2021-03-16,57,Male,Medium,Germany,Mumbai,14,72.18,1705.2,Books,6.05,No,No,No,79.92,2024-01-29
CUST05897,2022-07-08,29,Other,,Australia,Berlin,5,185.07,1238.39,Electronics,1.83,No,Yes,Yes,89.72,2024-08-10
CUST05898,2022-08-18,115,Prefer not to say,,USA,Delhi,14,18.88,226.25,Electronics,3.64,Yes,Yes,No,79.95,
CUST05899,2020-04-26,30,Female,Low,India,Berlin,7,57.24,526.07,Books,1.95,Yes,No,Yes,69.15,2025-04-28
CUST05900,2023-04-08,44,,Very High,India,Berlin,10,185.43,3454.88,Home,9.59,No,No,No,20.35,2025-02-15
CUST05901,2020-03-31,,Prefer not to say,Very High,India,Chicago,4,126.01,709.45,Clothing,1.14,No,Yes,No,52.97,2024-07-28
CUST05902,2021-06-10,,Prefer not to say,Low,Japan,Delhi,2,139.32,547.81,Books,2.22,Yes,Yes,Yes,92.38,2024-08-05
CUST05903,2021-07-16,20,Female,Very High,Canada,Chicago,5,18780.2,79103.52,Electronics,8.03,Yes,Yes,Yes,39.42,2024-05-29
CUST05904,2022-06-25,44,Other,,UK,Sydney,4,78.24,408.76,Home,1.27,No,Yes,No,7.11,2024-12-28
CUST05905,2022-12-13,40,Other,Medium,USA,Paris,4,183.99,1188.79,Toys,1.3,No,No,Yes,24.13,2024-01-12
CUST05906,2022-02-20,55,,Low,Canada,Mumbai,10,68.14,542.33,Clothing,1.06,Yes,Yes,Yes,85.17,2024-09-19
CUST05907,2024-01-03,111,Male,High,USA,Delhi,11,75.71,1492.53,Sports,5.54,No,No,No,67.19,2024-03-31
CUST05908,2022-05-19,-5,Female,Very High,India,Sydney,8,150.25,1224.6,Clothing,2.5,No,Yes,Yes,26.72,
CUST05909,2021-08-21,21,Prefer not to say,Low,Australia,Paris,14,173.48,3738.79,Beauty,,No,Yes,Yes,4.85,2024-09-15
CUST05910,2023-03-30,21,Other,Medium,UK,Paris,14,62.5,977.94,,8.89,Yes,No,No,53.71,2024-02-21
CUST05911,2022-10-26,38,Female,Low,Australia,Toronto,10,13.59,216.74,Sports,1.67,No,Yes,Yes,38.29,2025-05-04
CUST05912,2021-10-22,23,Male,,France,Berlin,4,177.06,1212.82,,4.54,No,Yes,Yes,27.08,2025-03-25
CUST05913,2022-05-11,40,Prefer not to say,Medium,France,Tokyo,7,39.15,367.48,,,No,No,Yes,0.6,2024-06-10
CUST05914,2021-04-13,40,,Medium,USA,Tokyo,14,109.81,1543.74,Home,1.48,Yes,Yes,Yes,77.85,2024-07-14
CUST05915,2020-03-06,28,Other,Medium,Germany,London,15,18.29,294.88,Books,7.16,Yes,Yes,No,51.71,2025-04-19
CUST05916,2022-01-27,50,Prefer not to say,Medium,Japan,London,5,6.95,44.93,Books,5.4,Yes,No,Yes,89.47,2024-10-27
CUST05917,2021-05-14,55,Prefer not to say,High,France,Toronto,8,25.45,192.81,Toys,6.97,No,Yes,Yes,46.8,2024-05-16
CUST05918,2022-08-28,37,,High,USA,Paris,3,193.82,306.62,Food,3.84,No,Yes,No,24.48,2024-02-08
CUST05919,2020-07-12,113,Female,High,Japan,New York,10,185.78,3611.25,Electronics,7.03,Yes,Yes,No,89.24,2024-07-18
CUST05920,2021-10-06,47,Male,,Australia,London,1,183.35,263.16,Clothing,6.86,Yes,Yes,No,96.99,2024-09-18
CUST05921,2023-02-25,42,Male,High,Japan,Toronto,7,327.41,1302.29,Books,2.77,No,Yes,Yes,82.78,2024-09-16
CUST05922,2022-01-10,39,Prefer not to say,Medium,USA,Sydney,12,83.77,1509.39,Books,6.62,Yes,Yes,Yes,69.32,2024-12-01
CUST05923,2023-05-02,42,Male,Low,Japan,Paris,3,7.33,25.03,Electronics,2.87,No,Yes,No,48.24,2024-06-26
CUST05924,2020-02-10,19,Prefer not to say,High,Japan,Delhi,6,25.54,172.77,Home,,No,No,Yes,73.78,2024-04-26
CUST05925,2022-04-05,43,Prefer not to say,,France,Tokyo,5,175.71,921.55,Home,5.98,No,No,Yes,33.94,2024-01-20
CUST05926,2022-06-01,58,Female,High,UK,Berlin,15,157.28,2574.58,Toys,4.14,No,No,Yes,16.79,2024-10-24
CUST05927,2023-02-22,40,,Medium,India,Toronto,4,139.38,523.71,Food,6.04,No,Yes,Yes,70.71,2024-08-16
CUST05928,2022-05-11,19,,Low,Germany,Paris,5,99.9,525.18,Food,2.71,Yes,No,Yes,28.98,2024-08-18
CUST05929,2020-12-23,56,,,Canada,Delhi,14,186.8,2042.56,Sports,3.74,No,No,Yes,81.65,2024-01-02
CUST05930,2021-02-13,,,Very High,Japan,Toronto,4,129.12,433.29,Toys,7.52,No,Yes,Yes,98.32,2024-02-20
CUST05931,2020-09-12,41,Male,Medium,USA,Mumbai,15,71.15,1798.5,Home,6.72,No,Yes,Yes,84.27,2024-01-20
CUST05932,2022-05-31,20,Prefer not to say,Low,UK,Sydney,9,76.22,520.45,Beauty,1.46,No,Yes,No,50.12,2025-03-22
CUST05933,2021-11-26,-5,,Very High,Japan,,1,110.27,201.34,,,No,Yes,No,29.24,2025-03-19
CUST05934,2023-02-28,43,Other,High,Australia,Toronto,9,60.97,848.82,Sports,7.14,Yes,Yes,No,56.3,2024-04-07
CUST05935,2022-05-18,25,Female,Medium,India,,13,78.96,1428.44,Home,,No,No,No,90.12,2024-01-07
CUST05936,2022-04-01,51,,,Japan,Berlin,3,141.08,567.36,Toys,8.15,Yes,No,No,24.51,2024-08-29
CUST05937,2020-05-16,52,Female,Very High,UK,Chicago,7,20.86,249.95,Electronics,2.38,No,No,Yes,38.2,2024-11-19
CUST05938,2023-08-09,36,Male,Medium,USA,Sydney,15,79.99,2344.74,Sports,5.24,No,No,Yes,15.33,2024-06-23
CUST05939,2020-05-15,64,Male,High,Canada,,5,32.52,262.93,Food,5.94,No,No,Yes,54.85,2024-04-25
CUST05940,2021-07-20,50,Prefer not to say,Low,France,Tokyo,15,33.48,579.53,Sports,4.23,No,Yes,No,5.62,2024-01-03
CUST05941,2022-02-15,60,,Medium,India,Toronto,9,50.79,682.19,Books,8.43,Yes,Yes,Yes,24.1,2024-07-15
CUST05942,2021-02-04,59,Female,High,Japan,Berlin,14,66.43,1388.99,Food,1.96,Yes,No,Yes,82.19,2024-02-14
CUST05943,2022-09-09,58,Other,,Japan,Toronto,2,40.5,139.53,Food,2.06,No,No,Yes,60.95,2024-12-07
CUST05944,2023-02-10,53,Other,Very High,Australia,Tokyo,9,10.38,146.71,Food,2.72,Yes,No,Yes,97.44,2024-04-05
CUST05945,2020-10-17,59,Other,,Japan,Chicago,,23.37,28.16,Electronics,9.55,No,Yes,Yes,97.94,2024-01-15
CUST05946,2023-04-17,43,,,Germany,,1,41.7,56.94,Sports,9.54,No,Yes,Yes,27.75,2024-07-30
CUST05947,2020-06-07,45,Other,Very High,USA,Toronto,4,87.76,373.53,Toys,2.3,Yes,Yes,No,93.03,2025-05-07
CUST05948,2020-10-21,63,,High,Germany,Chicago,15,34.45,259.23,Toys,3.47,Yes,No,Yes,12.21,2024-06-21
CUST05949,2020-09-30,18,Female,High,USA,Mumbai,15,132.51,2528.51,Food,2.66,No,Yes,Yes,34.3,2024-11-04
CUST05950,2022-11-27,34,Female,High,Australia,Delhi,,123.89,171.57,Beauty,5.84,Yes,No,Yes,,2024-06-30
CUST05951,2024-01-06,33,Other,,UK,,1,93.49,98.87,Toys,4.77,Yes,Yes,Yes,49.49,2025-03-20
CUST05952,2020-02-27,23,Prefer not to say,Very High,USA,London,3,192.06,720.94,Beauty,3.11,No,No,Yes,39.35,2024-10-02
CUST05953,2023-06-07,37,Female,Low,Australia,Berlin,14,76.12,1564.09,Home,6.89,,No,Yes,85.81,2024-02-18
CUST05954,2020-10-25,48,Male,,Canada,New York,15,39.28,923.46,Books,3.63,Yes,No,Yes,55.67,2025-03-02
CUST05955,2023-01-04,29,Female,Very High,India,Toronto,13,79.57,1136.97,Books,5.99,Yes,Yes,Yes,53.96,2024-10-29
CUST05956,2021-07-01,62,Other,Low,Germany,Delhi,1,35.32,70.49,Electronics,8.72,No,No,No,73.84,2025-01-04
CUST05957,2024-01-12,33,Female,Low,Japan,,6,32.35,380.29,Food,9.08,,Yes,No,53.45,2025-01-12
CUST05958,2020-01-01,62,,Very High,UK,Delhi,1,33.58,55.04,Electronics,8.99,No,No,No,69.88,2024-02-04
CUST05959,2021-07-08,63,Prefer not to say,Medium,Germany,Paris,4,146.06,468.91,Beauty,6.06,No,No,Yes,34.61,2024-01-28
CUST05960,2022-02-08,62,Prefer not to say,High,UK,Chicago,14,199.88,5586.84,Sports,5.98,No,No,Yes,25.46,
CUST05961,2023-03-16,51,,Low,India,Tokyo,6,32.51,124.75,,9.14,No,No,Yes,17.48,2024-04-26
CUST05962,2021-12-20,37,Male,,France,London,11,117.23,2001.59,Toys,9.54,Yes,Yes,Yes,40.5,2025-02-14
CUST05963,2020-03-06,27,Female,Very High,UK,Mumbai,10,102.11,1119.5,Beauty,,Yes,Yes,Yes,40.6,2025-05-11
CUST05964,2021-08-17,33,,Very High,France,Chicago,5,109.52,1003.85,Toys,6.23,Yes,No,No,58.03,2025-04-03
,2020-02-07,41,Other,High,UK,London,14,163.45,3555.18,Home,6.49,Yes,Yes,No,93.56,2024-03-02
CUST05966,2024-01-09,26,Other,Very High,UK,,7,97.86,916.36,Books,1.19,No,Yes,Yes,63.27,2024-03-25
CUST05967,2021-01-21,36,Male,Low,Germany,London,8,170.6,2668.95,Beauty,1.65,Yes,No,Yes,52.53,2025-02-03
CUST05968,2023-05-01,54,Prefer not to say,Low,Australia,Delhi,9,177.54,2973.07,,6.54,Yes,No,Yes,,2025-03-06
CUST05969,2022-10-25,18,Prefer not to say,Medium,USA,New York,3,150.85,323.41,Beauty,9.74,No,Yes,No,4.61,2024-07-09
,2020-11-10,25,Other,Medium,UK,Sydney,14,189.37,4370.44,,1.14,Yes,Yes,No,50.0,2024-05-24
CUST05971,2023-06-05,30,Female,Low,UK,Berlin,11,132.88,1945.55,Beauty,5.64,Yes,No,No,25.63,2024-07-12
CUST05972,2023-09-10,-3,,Low,Japan,Chicago,12,92.21,1596.41,Electronics,7.85,No,Yes,No,85.62,2024-10-25
CUST05973,2022-05-26,22,,Very High,UK,Sydney,7,134.25,1020.49,Food,4.08,Yes,Yes,Yes,56.37,2024-01-31
CUST05974,2022-12-21,32,Male,High,India,Toronto,2,174.63,682.12,,4.23,Yes,No,Yes,34.08,2024-05-03
CUST05975,2020-05-21,63,,,France,,13,13.58,245.83,Electronics,8.79,No,No,Yes,1.96,2025-03-02
CUST05976,2020-10-28,32,,Very High,Canada,London,14,198.81,1492.97,Toys,3.83,Yes,No,Yes,60.86,2025-03-21
