CustomerID,RegistrationDate,Age,Gender,IncomeLevel,Country,City,TotalPurchases,AOV,CLV,FavoriteCategory,Satisfaction,RepeatCustomer,PremiumMember,HasReturned,LoyaltyScore,LastPurchaseDate,EstRevenue,DaysSinceRegistration,ValueSegment
CUST07313,2020-07-02,41,Other,Unknown,India,Toronto,13,164.69,3780.13,Home,9.39,Yes,Yes,No,66.61,2025-03-11,2140.97,2194,High
CUST07314,2020-03-22,18,Prefer not to say,Medium,Japan,Berlin,9,176.76,3063.71,Home,9.33,Yes,Yes,Yes,9.55,2024-11-12,1590.84,2296,High
CUST07315,2020-10-27,49,Prefer not to say,Low,India,Delhi,1,97.91,7278.16,Beauty,5.65,Yes,No,No,38.13,2025-03-04,97.91,2077,Low
CUST07316,2022-11-25,31,Unknown,High,India,London,10,164.49,1417.46,Beauty,9.1,No,No,No,69.47,2024-12-17,1644.9,1318,High
CUST07317,2020-08-03,41,Female,Very High,USA,Berlin,7,44.4,546.48,Food,7.94,Yes,No,No,49.66,2024-12-19,310.8,2162,Medium
CUST07318,2023-10-01,41,Female,Medium,India,Sydney,8,95.26,1474.87,Home,9.61,No,Yes,Yes,58.04,2024-10-30,762.08,1008,High
CUST07319,2023-12-13,36,Female,High,France,Unknown,12,49.47,958.87,Clothing,1.66,No,Yes,Yes,79.89,2024-01-18,593.64,935,Medium
CUST07320,2022-07-21,55,Male,Low,Germany,Sydney,6,42.51,290.27,Electronics,3.83,Yes,Yes,Yes,49.66,2025-02-21,255.06,1445,Low
CUST07321,2021-01-04,65,Other,Unknown,USA,Mumbai,2,79.77,102.41,Electronics,8.6,No,Yes,No,23.33,2025-04-06,159.54,2008,Low
CUST07322,2020-10-10,40,Female,Very High,France,Tokyo,4,50.93,149.5,Food,4.32,Yes,No,Yes,76.57,2024-05-05,203.72,2094,Low
CUST07323,2020-05-13,37,Female,Medium,India,Mumbai,4,29.06,232.45,Toys,3.2,No,Yes,No,15.88,2024-12-06,116.24,2244,Low
CUST07324,2023-05-08,39,Unknown,Low,Germany,Delhi,5,431.57,4052.49,Food,8.49,No,Yes,Yes,2.42,2024-12-27,2157.85,1154,High
CUST07325,2023-04-22,41,Unknown,Very High,USA,Mumbai,15,64.86,1851.64,Food,5.12,No,Yes,Yes,34.28,2025-04-03,972.9,1170,High
CUST07326,2021-03-10,41,Unknown,High,Australia,Tokyo,1,72.33,142.22,Clothing,9.31,No,Yes,Yes,55.88,2024-12-13,72.33,1943,Low
CUST07327,2024-01-12,41,Male,Unknown,USA,Chicago,14,33.3,680.1,Food,3.55,No,Yes,Yes,68.82,2024-01-04,466.2,905,Medium
CUST07328,2021-06-21,32,Prefer not to say,Very High,France,Chicago,8,179.42,140.65,Food,9.38,No,Yes,No,72.79,2024-08-25,,1840,Low
CUST07329,2022-12-26,45,Unknown,Unknown,France,London,4,99.0,782.4,Clothing,9.45,Yes,No,Yes,6.63,2024-05-16,396.0,1287,Medium
CUST07330,2020-07-19,25,Male,High,India,Sydney,14,94.48,723.62,Food,3.48,No,No,No,46.78,2025-03-12,1322.72,2177,Medium
CUST07331,2023-07-24,61,Female,Very High,Canada,Sydney,8,93.99,978.47,Clothing,7.9,No,No,Yes,15.06,2024-03-06,751.92,1077,Medium
CUST07332,2021-07-02,41,Female,Low,UK,Mumbai,6,161.0,998.91,Clothing,1.74,No,Yes,No,4.37,2024-09-10,966.0,1829,Medium
CUST07333,2021-09-29,18,Other,Unknown,Australia,Mumbai,10,118.22,651.68,Sports,4.53,Yes,No,Yes,49.66,2024-03-21,1182.2,1740,Medium
CUST07334,2021-05-21,41,Female,High,USA,Mumbai,14,9.78,196.82,Unknown,7.96,No,No,Yes,74.46,2024-04-20,136.92,1871,Low
CUST07335,2022-01-24,33,Unknown,High,Japan,Berlin,7,197.15,842.91,Home,6.91,Yes,Yes,Yes,56.31,2024-05-17,1380.05,1623,Medium
CUST07336,2021-02-10,51,Female,High,Australia,Sydney,9,64.98,368.81,Clothing,5.21,No,No,Yes,49.66,2024-10-16,584.82,1971,Medium
CUST07337,2021-11-02,41,Female,Very High,USA,Chicago,4,85.0,648.85,Clothing,8.87,Yes,No,Yes,97.05,2024-09-26,340.0,1706,Medium
CUST07338,2020-12-26,43,Other,High,UK,Delhi,15,198.68,4042.42,Electronics,8.22,Yes,Yes,No,39.73,2024-10-07,2980.2,2017,High
CUST07339,2021-11-20,47,Prefer not to say,Low,UK,New York,9,114.22,509812.34,Electronics,7.8,Yes,No,No,12.62,,348045.66,1688,High
CUST07340,2023-07-11,59,Unknown,Medium,UK,Delhi,11,198.67,2058.29,Books,2.37,No,Yes,Yes,77.73,2024-10-28,2185.37,1090,High
CUST07341,2020-07-27,27,Other,Unknown,Australia,Chicago,7,156.61,983.75,Beauty,5.65,No,No,No,93.53,2025-03-28,1096.27,2169,Medium
CUST07342,2020-09-24,55,Other,Low,Canada,Sydney,14,43.92,461.99,Beauty,1.87,Yes,Yes,Yes,20.48,,614.88,2110,Medium
CUST07343,2023-12-09,26,Other,Low,UK,London,12,11.77,240.73,Books,2.42,No,Yes,No,65.87,2024-12-10,141.24,939,Low
CUST07344,2020-08-21,63,Other,Very High,UK,Delhi,11,179.05,1856.19,Food,3.94,No,No,Yes,97.46,2024-03-08,1969.55,2144,High
CUST07345,2020-11-25,56,Female,Unknown,USA,New York,15,53.05,965.46,Books,2.63,Yes,Yes,Yes,17.47,2024-07-13,795.75,2048,Medium
CUST07346,2022-02-14,25,Unknown,Low,Japan,Paris,9,96.09,836.02,Beauty,5.56,Yes,Yes,No,67.33,2024-11-18,864.81,1602,Medium
CUST07347,2023-12-02,48,Male,Low,USA,Sydney,6,7.05,84.31,Sports,8.8,No,No,No,49.61,2024-10-22,42.3,946,Low
CUST07348,2022-07-16,41,Female,Low,Australia,Berlin,3,62.9,167.86,Beauty,8.05,No,No,No,81.49,2024-01-20,188.7,1450,Low
CUST07349,2023-03-03,48,Prefer not to say,Very High,France,London,8,57.02,273.81,Food,1.92,No,Yes,Yes,3.92,2024-04-26,456.16,1220,Low
CUST07350,2023-12-10,24,Unknown,Low,India,Sydney,11,133.83,1574.74,Home,4.53,Yes,Yes,No,89.4,2024-08-05,1472.13,938,High
CUST07351,2022-05-15,41,Unknown,Very High,Japan,London,12,192.91,1584.43,Electronics,7.94,Yes,Yes,Yes,28.82,2024-09-18,2314.92,1512,High
CUST07352,2020-05-03,37,Male,High,France,Delhi,1,44.07,75.54,Home,2.79,No,No,Yes,43.84,2024-02-05,44.07,2254,Low
CUST07353,2022-05-11,41,Unknown,Medium,Japan,Berlin,6,141.35,429.49,Food,4.16,Yes,Yes,No,89.49,2024-01-01,848.1,1516,Medium
CUST07354,2023-05-29,58,Male,Low,Australia,Sydney,10,125.3,2375.42,Unknown,1.93,Yes,Yes,Yes,15.98,2024-06-14,1253.0,1133,High
CUST07355,2022-03-09,41,Male,Low,UK,Chicago,12,179.71,1889.53,Food,9.51,No,Yes,Yes,16.72,2024-08-10,2156.52,1579,High
CUST07356,2023-04-09,48,Other,Unknown,France,Tokyo,6,152.6,477.74,Sports,9.91,No,No,Yes,49.63,2024-06-01,915.6,1183,Medium
CUST07357,2022-08-22,52,Prefer not to say,High,USA,Toronto,15,94.99,2255.97,Electronics,6.01,No,Yes,Yes,63.55,2024-04-03,1424.85,1413,High
CUST07359,2022-06-05,60,Female,Unknown,Australia,Delhi,8,50.31,50.38,Books,9.13,No,No,Yes,37.98,2024-05-27,,1491,Low
CUST07360,2024-01-28,65,Female,Medium,France,Tokyo,2,67.57,168.84,Beauty,5.97,No,No,Yes,10.74,2024-09-11,135.14,889,Low
CUST07361,2023-01-16,38,Unknown,Low,Japan,Delhi,13,12.45,163.74,Home,5.55,Yes,Yes,Yes,44.2,2024-04-29,161.85,1266,Low
CUST07362,2020-04-15,42,Female,Medium,Canada,Tokyo,11,104.73,1800.11,Toys,8.0,Yes,Yes,Yes,46.68,2024-01-26,1152.03,2272,High
CUST07363,2020-06-07,33,Female,High,Canada,London,1,7.99,14.5,Unknown,5.52,No,Yes,No,49.66,2024-03-22,7.99,2219,Low
CUST07364,2020-03-29,47,Unknown,Low,UK,Chicago,4,10.8,84.4,Home,2.59,Yes,Yes,Yes,75.52,2024-04-22,43.2,2289,Low
CUST07365,2021-01-19,54,Male,High,UK,Tokyo,7,130.8,1696.31,Toys,4.99,No,No,No,65.09,2024-08-02,915.6,1993,High
CUST07366,2022-10-20,41,Unknown,High,Australia,Delhi,11,124.23,1724.99,Toys,8.0,Yes,No,No,87.3,2024-10-07,1366.53,1354,High
CUST07367,2023-01-03,41,Female,Medium,Australia,Mumbai,11,238.29,4000.11,Food,7.67,No,No,No,39.6,2024-12-16,2621.19,1279,High
CUST07368,2020-09-24,60,Other,High,Japan,Berlin,10,178.47,3265.25,Toys,5.54,Yes,Yes,No,99.8,2025-04-14,1784.7,2110,High
CUST07369,2020-07-20,58,Prefer not to say,Low,Canada,London,9,141.82,926.35,Unknown,6.22,No,No,No,98.44,2025-05-07,1276.38,2176,Medium
CUST07370,2022-08-12,64,Male,High,France,New York,10,140.44,2632.45,Electronics,8.57,No,Yes,Yes,34.06,2024-06-29,1404.4,1423,High
CUST07371,2022-06-16,32,Female,Low,USA,Mumbai,13,140.71,1599.21,Unknown,2.61,Yes,Yes,No,28.44,2024-09-24,1829.23,1480,High
CUST07372,2022-09-01,41,Other,Medium,UK,Toronto,14,147.39,2337.02,Electronics,1.21,No,Yes,No,98.5,2024-04-19,2063.46,1403,High
CUST07373,2024-02-02,30,Other,Very High,USA,New York,6,159.94,1524.18,Electronics,6.86,Yes,No,Yes,76.42,2025-04-11,959.64,884,High
CUST07374,2023-09-25,43,Unknown,High,UK,New York,7,187.55,2441.06,Electronics,3.49,No,No,Yes,84.01,2024-11-21,1312.85,1014,High
CUST07375,2021-11-11,25,Female,Unknown,UK,New York,8,182.37,344.56,Clothing,5.3,No,No,No,26.19,2025-02-28,,1697,Medium
CUST07376,2020-08-23,25,Unknown,Unknown,USA,Paris,4,9.78,23.05,Books,9.06,Yes,Yes,No,99.54,2024-07-02,39.12,2142,Low
CUST07377,2022-04-25,23,Female,Low,Australia,London,14,29.58,320.16,Clothing,5.78,No,No,Yes,47.79,2024-04-27,414.12,1532,Medium
CUST07378,2020-02-03,58,Female,Unknown,USA,Unknown,3,161.9,935.37,Home,2.57,No,Yes,No,49.38,,485.7,2344,Medium
CUST07379,2022-08-28,45,Male,Very High,Germany,Tokyo,9,50.3,418.26,Electronics,3.02,No,No,Yes,61.1,2024-07-12,452.7,1407,Medium
CUST07380,2021-06-06,57,Unknown,Medium,Canada,Berlin,10,156.35,1820.17,Clothing,5.21,No,Yes,Yes,78.61,2025-03-21,1563.5,1855,High
CUST07381,2021-12-04,41,Female,Low,India,Toronto,13,137.19,1326.06,Books,6.55,No,No,No,93.98,2025-04-23,1783.47,1674,High
CUST07382,2021-09-05,51,Unknown,Very High,India,Mumbai,4,25.54,178.86,Books,5.55,No,No,No,68.23,2025-02-10,102.16,1764,Low
CUST07383,2023-10-24,41,Male,Medium,Germany,Unknown,10,282.84,4856.41,Beauty,2.46,Yes,No,No,35.29,2024-03-10,2828.4,985,High
CUST07384,2020-05-17,27,Female,Medium,France,Unknown,8,347.71,5544.99,Clothing,7.82,Yes,No,No,29.33,2025-05-01,2781.68,2240,High
CUST07385,2020-10-04,45,Unknown,Very High,USA,Delhi,7,70.33,943.4,Books,9.89,Yes,Yes,No,49.66,2024-01-16,492.31,2100,Medium
CUST07386,2023-06-19,29,Female,Medium,USA,Paris,4,178.91,1373.54,Home,6.81,No,Yes,Yes,91.3,2024-06-30,715.64,1112,High
CUST07387,2022-10-15,23,Male,Unknown,India,Chicago,4,146.84,669.41,Clothing,4.5,No,Yes,No,41.86,2024-05-10,587.36,1359,Medium
CUST07388,2022-02-01,58,Male,Low,Germany,Unknown,12,152.63,1048.94,Food,4.73,No,Yes,No,22.88,2024-09-02,1831.56,1615,High
CUST07389,2020-03-08,50,Other,Medium,Japan,Berlin,14,6.55,47.61,Home,2.7,Yes,No,No,34.23,2024-05-27,91.7,2310,Low
CUST07390,2021-12-12,30,Other,Medium,UK,New York,14,126.85,3502.99,Beauty,3.3,No,Yes,Yes,13.39,2024-01-24,1775.9,1666,High
CUST07391,2022-12-22,46,Female,Very High,India,London,6,90.69,753.86,Unknown,1.97,Yes,No,Yes,59.47,2024-08-04,544.14,1291,Medium
CUST07392,2022-01-27,64,Prefer not to say,High,Germany,Tokyo,8,184.05,201.07,Home,5.55,No,No,No,74.48,2024-07-12,,1620,Low
CUST07393,2020-12-13,42,Female,Low,Australia,Paris,1,135.64,204.79,Beauty,6.73,Yes,Yes,Yes,6.98,2024-02-07,135.64,2030,Low
CUST07394,2023-09-19,42,Prefer not to say,Low,Australia,Paris,9,459.51,8266.7,Unknown,6.19,Yes,Yes,Yes,82.01,2025-04-12,4135.59,1020,High
CUST07395,2020-09-26,31,Male,High,Germany,Mumbai,14,175.85,3976.6,Beauty,6.77,No,Yes,Yes,87.51,2024-12-21,2461.9,2108,High
CUST07396,2021-02-20,27,Prefer not to say,Very High,Japan,Chicago,5,169.04,1639.49,Clothing,7.0,Yes,Yes,No,65.84,2024-03-23,845.2,1961,High
CUST07397,2023-01-09,41,Other,Medium,Australia,Berlin,7,184.01,892.24,Home,6.33,No,Yes,No,63.81,2024-10-21,1288.07,1273,Medium
CUST07398,2021-10-07,21,Unknown,Medium,Canada,Delhi,4,66.78,330.77,Unknown,3.69,Yes,No,No,6.24,2024-03-11,267.12,1732,Medium
CUST07399,2021-08-07,21,Unknown,Medium,Japan,Mumbai,14,153.77,2497.38,Clothing,3.21,No,No,No,19.21,2024-06-06,2152.78,1793,High
CUST07400,2022-09-07,37,Prefer not to say,Medium,France,Tokyo,14,136.39,1430.73,Books,6.42,No,Yes,No,51.83,2024-02-21,1909.46,1397,High
CUST07401,2022-09-17,36,Male,Medium,Australia,Delhi,8,139.51,2021.39,Clothing,6.81,No,No,No,41.69,2025-04-12,1116.08,1387,High
CUST07402,2021-02-17,18,Female,Unknown,Japan,Berlin,9,33.4,179.36,Home,5.55,No,No,Yes,64.51,2024-03-16,300.6,1964,Low
CUST07403,2022-08-23,41,Other,Unknown,USA,Sydney,8,158.81,2532.05,Beauty,4.54,No,Yes,Yes,52.15,2024-10-08,1270.48,1412,High
CUST07404,2024-01-16,30,Female,Medium,India,Sydney,1,75.29,48.87,Clothing,4.42,No,Yes,No,69.61,2024-09-23,75.29,901,Low
CUST07405,2023-08-15,41,Prefer not to say,Very High,USA,Delhi,5,193.92,1333.5,Clothing,8.95,Yes,No,Yes,9.81,2024-09-15,969.6,1055,High
CUST07406,2021-11-10,63,Other,Low,Canada,Unknown,4,9.85,70.92,Toys,8.47,Yes,Yes,Yes,0.2,2025-04-16,39.4,1698,Low
CUST07407,2021-04-28,46,Prefer not to say,Medium,UK,Delhi,9,76.0,1355.24,Books,5.63,No,Yes,No,93.72,2024-03-27,684.0,1894,High
CUST07408,2023-10-15,20,Prefer not to say,High,USA,London,10,8.99,106.98,Clothing,8.15,No,Yes,No,33.15,2024-04-18,89.9,994,Low
CUST07409,2021-02-24,21,Male,Low,USA,Chicago,5,136.74,1165.12,Beauty,1.07,No,No,Yes,68.63,2024-07-04,683.7,1957,High
CUST07410,2023-09-02,23,Other,Very High,Japan,Delhi,15,145.04,2848.93,Clothing,1.13,No,Yes,Yes,17.09,2024-07-05,2175.6,1037,High
CUST07411,2021-05-08,65,Prefer not to say,Low,India,Berlin,4,98.57,747.97,Electronics,8.61,Yes,Yes,Yes,64.72,2025-01-31,394.28,1884,Medium
CUST07412,2021-12-23,54,Female,Unknown,India,Mumbai,5,93.06,315.94,Home,1.65,No,No,No,80.38,2025-03-14,465.3,1655,Medium
CUST07413,2022-07-08,26,Female,Unknown,Germany,Sydney,10,109.66,2095.46,Beauty,3.64,No,Yes,No,77.55,2024-11-04,1096.6,1458,High
CUST07414,2022-03-22,56,Prefer not to say,Medium,Germany,Unknown,7,97.68,658.2,Toys,8.55,Yes,No,Yes,64.12,2024-09-03,683.76,1566,Medium
CUST07415,2024-02-04,24,Prefer not to say,High,India,London,5,174.02,816.41,Clothing,2.76,Yes,No,Yes,7.11,2024-06-10,870.1,882,Medium
CUST07416,2020-11-06,40,Prefer not to say,Very High,Australia,Paris,8,73.77,964.76,Sports,6.92,No,Yes,Yes,31.91,2024-12-20,590.16,2067,Medium
CUST07417,2022-10-23,25,Female,Low,Canada,Tokyo,8,264.14,304.23,Toys,4.27,No,Yes,No,17.6,2024-03-06,,1351,Medium
CUST07418,2023-06-18,60,Unknown,Very High,India,Berlin,7,180.51,2447.42,Unknown,4.03,Yes,No,No,3.16,2024-06-24,1263.57,1113,High
CUST07420,2023-11-03,40,Female,Very High,India,Paris,5,32.72,101.79,Beauty,3.89,No,Yes,No,87.4,2024-05-27,163.6,975,Low
CUST07421,2021-09-07,49,Female,Unknown,Germany,Sydney,10,131.78,1818.08,Food,2.73,No,Yes,Yes,70.44,2025-04-11,1317.8,1762,High
CUST07422,2022-11-14,36,Male,Unknown,Australia,Delhi,15,477.49,8943.84,Sports,5.62,Yes,Yes,Yes,38.26,,7162.35,1329,High
CUST07423,2020-07-12,41,Other,Unknown,Australia,Mumbai,12,19.99,263.22,Beauty,6.92,Yes,No,Yes,49.66,2024-01-18,239.88,2184,Low
CUST07424,2022-11-04,70,Unknown,Very High,USA,Tokyo,1,121.55,75.82,Home,5.02,Yes,No,Yes,8.19,2025-01-09,121.55,1339,Low
CUST07425,2022-05-29,41,Unknown,Unknown,Germany,Mumbai,5,61.74,172.86,Toys,3.6,No,Yes,Yes,83.33,2024-03-11,308.7,1498,Low
CUST07426,2022-09-21,42,Other,Low,Canada,Mumbai,15,12.42,267.14,Unknown,3.64,No,Yes,No,10.13,2024-01-08,186.3,1383,Low
CUST07427,2023-06-09,25,Prefer not to say,Very High,Australia,Berlin,13,17.82,170.07,Home,7.99,Yes,No,No,53.15,2024-12-31,231.66,1122,Low
CUST07428,2020-03-05,42,Prefer not to say,Unknown,Germany,Berlin,1,146.52,83.72,Food,1.54,No,Yes,Yes,31.76,2024-04-27,146.52,2313,Low
CUST07429,2020-03-14,34,Prefer not to say,Unknown,Canada,London,1,68.92,35.98,Books,3.66,Yes,No,No,20.96,2024-05-10,68.92,2304,Low
CUST07430,2023-10-13,19,Other,Medium,Australia,Mumbai,7,106.95,431.64,Books,4.4,Yes,No,No,96.22,2024-01-31,748.65,996,Medium
CUST07431,2022-07-06,28,Female,Medium,India,Delhi,4,139.69,335.74,Clothing,6.32,Yes,Yes,No,42.8,2024-07-28,558.76,1460,Medium
CUST07432,2022-07-05,41,Prefer not to say,Low,France,London,7,63.56,740.25,Home,5.75,Yes,Yes,Yes,99.11,2024-07-15,444.92,1461,Medium
CUST07433,2023-01-14,26,Prefer not to say,Medium,Germany,Tokyo,6,57.9,245.24,Electronics,5.42,No,Yes,Yes,71.13,2024-10-04,347.4,1268,Low
CUST07434,2020-07-13,40,Unknown,High,Canada,Delhi,1,120.34,104.86,Clothing,8.35,Yes,Yes,No,89.47,2025-01-08,120.34,2183,Low
CUST07435,2022-04-17,54,Unknown,Medium,Germany,Unknown,9,134.41,2334.53,Books,2.42,Yes,Yes,No,87.81,2024-12-25,1209.69,1540,High
CUST07436,2022-08-29,41,Unknown,Medium,Australia,New York,13,112.21,747.52,Food,3.83,No,Yes,Yes,40.99,2024-02-08,1458.73,1406,Medium
CUST07437,2021-12-18,27,Male,Medium,Japan,Berlin,8,199.24,307.01,Electronics,2.37,Yes,No,Yes,34.91,2024-12-29,,1660,Medium
CUST07438,2022-11-02,50,Other,Very High,Japan,London,15,53.92,640.88,Sports,6.33,Yes,Yes,No,48.19,2025-01-21,808.8,1341,Medium
CUST07439,2023-06-26,55,Male,High,Japan,Tokyo,15,39.44,602.58,Beauty,5.55,Yes,Yes,No,52.91,2024-06-29,591.6,1105,Medium
CUST07440,2022-04-27,41,Male,Unknown,Germany,Sydney,8,186.33,7278.16,Beauty,4.62,No,Yes,No,28.54,2024-02-11,1490.64,1530,Low
CUST07441,2021-06-10,37,Other,Medium,Japan,Tokyo,8,188.17,359.17,Unknown,7.48,No,Yes,No,19.19,2024-10-06,,1851,Medium
CUST07442,2020-04-03,55,Other,High,USA,Mumbai,9,161.86,1932.72,Electronics,5.55,Yes,Yes,Yes,49.66,2025-02-12,1456.74,2284,High
CUST07443,2021-01-24,37,Unknown,Low,Japan,New York,13,114.22,475341.74,Clothing,4.87,Yes,Yes,Yes,0.5,,282377.16,1988,High
CUST07444,2020-08-26,35,Female,Low,Canada,Tokyo,1,152.72,134.17,Books,8.16,Yes,Yes,No,58.04,2024-07-19,152.72,2139,Low
CUST07445,2022-02-16,44,Prefer not to say,Low,India,Unknown,15,95.51,780.03,Sports,1.95,Yes,No,No,69.96,2024-05-05,1432.65,1600,Medium
CUST07446,2024-02-09,60,Female,Very High,Japan,New York,6,124.36,609.11,Home,2.16,Yes,Yes,Yes,58.83,2024-12-03,746.16,877,Medium
CUST07447,2022-07-28,23,Prefer not to say,Low,France,Sydney,15,133.65,2721.74,Electronics,8.89,No,No,No,75.05,2024-07-07,2004.75,1438,High
CUST07448,2023-12-23,64,Unknown,Unknown,USA,Berlin,15,7.49,104.84,Home,1.4,No,Yes,No,74.53,2024-01-30,112.35,925,Low
CUST07449,2022-12-28,29,Unknown,Low,Canada,Paris,9,38.06,430.49,Unknown,3.32,Yes,No,No,40.75,,342.54,1285,Medium
CUST07450,2023-07-13,30,Other,Medium,Australia,New York,7,278.71,3192.32,Electronics,3.83,Yes,No,Yes,30.1,,1950.97,1088,High
CUST07451,2022-11-06,41,Male,Medium,UK,Tokyo,4,180.37,1392.09,Home,8.46,Yes,No,Yes,20.83,2025-04-27,721.48,1337,High
CUST07452,2022-09-07,65,Unknown,Medium,France,Toronto,1,81.1,137.68,Sports,6.85,Yes,No,Yes,47.6,2024-10-25,81.1,1397,Low
CUST07453,2020-09-24,18,Unknown,Low,Japan,Sydney,15,8.85,144.18,Toys,8.03,No,No,No,70.49,2025-02-27,132.75,2110,Low
CUST07455,2022-06-25,27,Male,Low,Japan,Tokyo,12,101.0,655.34,Books,7.72,No,Yes,Yes,51.62,2024-06-03,1212.0,1471,Medium
CUST07456,2024-02-04,43,Female,Very High,India,Unknown,15,381.09,7171.43,Beauty,6.54,No,No,Yes,21.2,2024-09-29,5716.35,882,High
CUST07457,2023-06-13,47,Male,Very High,India,New York,7,88.12,580.62,Books,4.67,Yes,No,No,78.97,2024-03-27,616.84,1118,Medium
CUST07458,2023-07-30,41,Other,High,Japan,Tokyo,2,51.06,184.21,Home,3.63,Yes,Yes,No,37.34,2024-06-08,102.12,1071,Low
CUST07459,2021-02-27,30,Other,Very High,Australia,Unknown,5,53.81,309.07,Clothing,4.73,No,No,No,43.66,2025-04-27,269.05,1954,Medium
CUST07460,2023-05-02,33,Unknown,Very High,Germany,New York,11,45.56,7278.16,Beauty,8.69,No,No,Yes,86.7,2024-12-03,501.16,1160,Low
CUST07461,2022-08-16,44,Prefer not to say,Low,USA,London,6,189.72,7278.16,Beauty,9.43,Yes,Yes,No,49.66,2024-10-31,1138.32,1419,Low
CUST07462,2023-10-31,55,Male,Very High,UK,London,11,195.26,3045.05,Food,7.53,Yes,No,No,14.22,2024-05-14,2147.86,978,High
CUST07463,2021-08-12,36,Female,Very High,USA,Tokyo,9,175.81,1106.33,Clothing,7.6,Yes,No,No,33.98,2024-08-17,1582.29,1788,High
CUST07464,2023-01-29,57,Male,Very High,USA,Berlin,5,89.94,297.56,Toys,1.02,Yes,Yes,No,27.31,2025-04-12,449.7,1253,Low
CUST07465,2020-07-28,19,Prefer not to say,Very High,Japan,Sydney,1,41.59,55.68,Books,5.55,No,Yes,Yes,54.53,2024-06-23,41.59,2168,Low
CUST07466,2021-03-14,28,Prefer not to say,Low,Germany,Tokyo,4,393.99,1443.26,Home,2.41,No,Yes,Yes,49.41,2024-10-06,1575.96,1939,High
CUST07467,2020-07-15,56,Other,Unknown,UK,New York,11,129.09,2519.73,Clothing,5.55,Yes,Yes,No,47.07,2024-01-08,1419.99,2181,High
CUST07468,2023-06-26,58,Female,Unknown,Japan,Sydney,5,54.28,536.14,Food,5.5,No,Yes,No,78.22,2025-01-02,271.4,1105,Medium
CUST07469,2023-05-23,22,Unknown,Medium,France,London,7,35.4,141.43,Food,4.62,No,Yes,No,49.66,2024-01-08,247.8,1139,Low
CUST07470,2020-02-10,64,Female,High,Australia,Toronto,1,18.96,15.23,Home,8.76,Yes,No,Yes,10.28,2024-01-21,18.96,2337,Low
CUST07471,2020-04-23,60,Other,Unknown,Germany,New York,1,409.66,608.65,Toys,5.19,No,No,Yes,14.87,2024-01-10,409.66,2264,Medium
CUST07472,2022-06-13,50,Unknown,High,Germany,London,8,106.98,89.7,Home,8.58,No,Yes,Yes,10.02,2024-09-22,,1483,Low
CUST07473,2022-11-10,33,Other,High,Germany,Mumbai,9,15.76,238.72,Electronics,3.59,Yes,Yes,Yes,89.69,2024-10-02,141.84,1333,Low
CUST07474,2023-10-10,59,Prefer not to say,Very High,Germany,Berlin,6,152.22,904.22,Toys,9.19,Yes,No,No,49.55,2024-01-16,913.32,999,Medium
CUST07475,2020-01-13,30,Unknown,High,France,Tokyo,11,45.31,568.83,Clothing,8.04,No,Yes,Yes,48.84,2024-12-04,498.41,2365,Medium
CUST07476,2022-09-19,65,Other,High,UK,Delhi,8,169.71,1983.08,Toys,6.43,Yes,No,No,69.37,2024-02-21,1357.68,1385,High
CUST07477,2023-07-31,32,Prefer not to say,Very High,France,Chicago,14,180.69,4454.09,Clothing,8.08,Yes,Yes,Yes,72.88,2025-04-20,2529.66,1070,High
CUST07478,2023-10-17,38,Prefer not to say,Very High,Canada,Toronto,6,5.93,54.64,Beauty,6.23,Yes,Yes,No,97.7,2024-09-11,35.58,992,Low
CUST07479,2021-12-28,51,Prefer not to say,Unknown,USA,Paris,10,55.08,1072.28,Food,5.36,No,Yes,Yes,49.66,2024-01-11,550.8,1650,High
CUST07480,2023-11-18,57,Male,Low,Canada,Paris,10,35.42,433.89,Toys,4.38,No,No,No,35.42,2024-04-23,354.2,960,Medium
CUST07482,2022-08-20,38,Prefer not to say,Unknown,UK,Toronto,8,150.26,1214.28,Books,5.55,Yes,No,Yes,29.67,2024-10-06,1202.08,1415,High
CUST07483,2021-08-29,19,Prefer not to say,Low,India,Chicago,1,163.96,86.84,Books,2.87,Yes,No,Yes,50.39,2024-06-06,163.96,1771,Low
CUST07484,2022-04-10,39,Other,Medium,Australia,Sydney,8,97.17,1312.74,Food,1.07,No,Yes,Yes,67.9,2024-06-08,777.36,1547,High
CUST07485,2023-08-30,35,Male,Unknown,India,Berlin,14,21.12,334.39,Toys,2.1,Yes,Yes,Yes,89.34,2024-07-03,295.68,1040,Medium
CUST07486,2020-10-04,64,Prefer not to say,Unknown,Germany,New York,12,32.79,347.93,Beauty,7.99,No,No,No,5.46,2024-08-07,393.48,2100,Medium
CUST07487,2020-08-25,35,Female,Very High,Australia,Delhi,4,42.54,276.27,Toys,5.46,No,Yes,Yes,74.57,2024-02-16,170.16,2140,Low
CUST07488,2020-06-17,36,Male,Very High,India,Delhi,10,22.09,150.66,Electronics,5.55,No,Yes,Yes,65.12,2024-06-01,220.9,2209,Low
CUST07489,2022-09-07,63,Other,High,India,Paris,8,114.22,7278.16,Food,4.91,No,Yes,Yes,85.85,2025-02-21,,1397,Low
CUST07490,2020-06-11,40,Other,Medium,Canada,Toronto,7,43.63,266.72,Home,4.41,No,Yes,No,52.91,2024-07-02,305.41,2215,Low
